country_code,data_level,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46
DMA,urban,32533,33511,34433,35218,35995,37149,38178,39131,40052,40923,41753,42583,43459,44421,45380,45551,45788,45997,46098,46048,45888,45684,45513,45457,45552,45877,46263,46666,47007,47312,47578,47811,48034,48263,48496,48735,48990,49252,49523,49829,50151,50484,50830,51178
DNK,national,5088419,5104248,5116801,5123027,5121572,5117810,5114297,5111619,5113691,5120534,5127024,5129516,5132594,5140939,5154298,5171370,5188628,5206180,5233373,5263074,5284991,5304219,5321799,5339616,5358783,5375931,5390574,5404523,5419432,5437272,5461438,5493621,5523095,5547683,5570572,5591572,5614932,5643475,5683483,5728010,5764980,5793636,5814422,5831404
DNK,rural,870832,859096,846933,833875,823805,817570,811434,805438,800242,795833,791356,786304,781335,779212,779794,780980,782186,783426,786105,789145,791005,792450,793693,795603,795779,792950,789180,780089,766524,755890,748599,742353,737112,732572,726570,718964,713546,710514,708958,707867,705807,702536,698080,693004
DNK,urban,4217587,4245152,4269868,4289152,4297767,4300240,4302863,4306181,4313449,4324701,4335668,4343212,4351259,4361727,4374504,4390390,4406442,4422754,4447268,4473929,4493986,4511769,4528106,4544013,4563004,4582981,4601394,4624434,4652908,4681382,4712839,4751268,4785983,4815111,4844002,4872608,4901386,4932961,4974525,5020143,5059173,5091100,5116342,5138400
DOM,national,5407496,5539596,5671801,5803929,5935895,6067769,6199657,6331760,6464229,6596967,6729930,6863438,6997877,7133491,7270413,7408339,7546467,7683707,7819239,7952766,8084407,8214427,8343288,8471317,8598599,8724974,8850317,8974444,9097262,9218681,9338856,9458079,9576736,9695117,9813219,9930916,10048226,10165182,10281675,10397738,10513111,10627147,10738957,10847904
DOM,rural,2814710,2821815,2825975,2827094,2825427,2848818,2893814,2938190,2982078,3025369,3068040,3110236,3152194,3193949,3235552,3276931,3317653,3323050,3315514,3305090,3292294,3276981,3259472,3240025,3218886,3195871,3132570,3051042,2968437,2884525,2799789,2714469,2629580,2544677,2470282,2403083,2336313,2269885,2203774,2138191,2073501,2011294,1951483,1894044
DOM,urban,2592786,2717781,2845826,2976835,3110468,3218951,3305843,3393570,3482151,3571598,3661890,3753202,3845683,3939542,4034861,4131408,4228814,4360657,4503725,4647676,4792113,4937446,5083816,5231292,5379713,5529103,5717747,5923402,6128825,6334156,6539067,6743610,6947156,7150440,7342937,7527833,7711913,7895297,8077901,8259547,8439610,8615853,8787474,8953860
DZA,national,17582899,18102266,18647801,19221659,19824296,20452900,21101876,21763578,22431508,23102386,23774288,24443472,25106192,25758872,26400468,27028330,27635517,28213777,28757788,29266415,29742980,30192750,30623406,31042238,31451513,31855110,32264159,32692153,33149720,33641007,34166976,34730604,35333882,35977451,36661438,37383899,38140135,38923688,39728020,40551398,41389174,42228415,43053054,43851043
DZA,rural,10386570,10536605,10691717,10852164,11018344,11187123,11355130,11517503,11671562,11814560,11953236,12096830,12227218,12342364,12442277,12525739,12591018,12634411,12654289,12650701,12627680,12586452,12519461,12442039,12356670,12263899,12168750,12076154,11990254,11911271,11839541,11774717,11721662,11678281,11645139,11620785,11603755,11591085,11581512,11573775,11567446,11558339,11542954,11518353
DZA,urban,7196329,7565661,7956084,8369495,8805953,9265778,9746745,10246075,10759945,11287826,11821051,12346642,12878974,13416508,13958191,14502591,15044499,15579366,16103499,16615714,17115300,17606298,18103945,18600199,19094843,19591211,20095409,20615999,21159466,21729736,22327435,22955887,23612220,24299170,25016299,25763114,26536380,27332603,28146508,28977623,29821728,30670076,31510100,32332690
ECU,national,7383713,7582357,7784074,7989178,8197648,8409396,8624594,8843463,9066100,9292481,9522362,9755576,9991870,10230931,10472476,10716131,10961460,11207999,11455205,11703169,11951457,12198449,12442109,12681123,12914660,13143465,13369678,13596390,13825839,14059379,14296554,14535740,14774412,15011114,15243885,15474099,15707473,15951832,16212022,16491116,16785356,17084359,17373657,17643060
ECU,rural,4120776,4161880,4200753,4237380,4271958,4304097,4341793,4382997,4422897,4461041,4497507,4531855,4564486,4594711,4638364,4690879,4741928,4790971,4837991,4882913,4925793,4965867,5002226,5034533,5062676,5110442,5171926,5232707,5293775,5355639,5417822,5479974,5541143,5600647,5662951,5727274,5792131,5860544,5933924,6013650,6098120,6180950,6256949,6322214
ECU,urban,3262937,3420477,3583321,3751798,3925690,4105299,4282801,4460466,4643203,4831440,5024855,5223721,5427384,5636220,5834112,6025252,6219532,6417028,6617214,6820256,7025664,7232582,7439883,7646590,7851984,8033023,8197752,8363683,8532064,8703740,8878732,9055766,9233269,9410467,9580934,9746825,9915342,10091288,10278098,10477466,10687236,10903409,11116708,11320846
EGY,national,40329589,41275728,42267429,43309063,44400112,45539296,46728284,47968644,49258728,50602360,51991696,53399244,54788680,56134478,57424552,58666812,59880656,61095804,62334025,63601632,64892269,66200259,67515591,68831561,70152662,71485044,72826102,74172073,75523576,76873670,78232124,79636081,81134789,82761244,84529251,86422240,88404652,90424668,92442549,94447071,96442590,98423602,100388076,102334403
EGY,rural,22661196,23186227,23736543,24314574,24920008,25552098,26211764,26899856,27615428,28360599,29179300,30040278,30894789,31728330,32533880,33315709,34084668,34857600,35646336,36455819,37210525,37930100,38652676,39373718,40097157,40825823,41558215,42292174,43028047,43761874,44531290,45346377,46215187,47158184,48181673,49307345,50485245,51687644,52891004,54087949,55256782,56392787,57492251,58552675
EGY,urban,17668393,18089501,18530886,18994489,19480106,19987196,20516520,21068788,21643300,22241761,22812396,23358964,23893891,24406148,24890672,25351103,25795988,26238204,26687689,27145813,27681744,28270159,28862915,29457843,30055505,30659221,31267887,31879899,32495529,33111796,33700834,34289704,34919602,35603060,36347578,37114895,37919407,38737024,39551545,40359122,41185808,42030815,42895825,43781728
ERI,national,1591622,1636771,1683932,1733423,1784557,1836825,1890556,1946299,2003942,2064803,2127421,2185607,2231144,2258649,2266356,2257593,2238631,2218436,2204227,2196467,2195192,2206439,2237412,2292413,2374721,2481059,2600972,2719809,2826653,2918209,2996540,3062782,3119920,3170437,3213969,3250104,3281453,3311444,3342818,3376558,3412894,3452797,3497117,3546427
ERI,rural,1371071,1407083,1444628,1483983,1524511,1565801,1608107,1650812,1688181,1727187,1766568,1801115,1824206,1831651,1822377,1799437,1768183,1735815,1707967,1684844,1666414,1656969,1661614,1682929,1722741,1777902,1840344,1899406,1947592,1982894,2007172,2021436,2040896,2055236,2064300,2067976,2068004,2066672,2065661,2065542,2066473,2068916,2073371,2080086
ERI,urban,220551,229688,239304,249440,260046,271024,282449,295487,315761,337616,360853,384492,406938,426998,443979,458156,470448,482621,496260,511623,528778,549470,575798,609484,651980,703157,760628,820403,879061,935315,989368,1041346,1079024,1115201,1149669,1182128,1213449,1244772,1277157,1311016,1346421,1383881,1423746,1466341
ESP,national,36511638,36864898,37191330,37491165,37758632,37986012,38171524,38330364,38469512,38584624,38684816,38766940,38827764,38867322,38966376,39157685,39361262,39549108,39724050,39889852,40057389,40223509,40386875,40567864,40850412,41431558,42187645,42921895,43653155,44397319,45226803,45954106,46362946,46576897,46742697,46773055,46620045,46480882,46444832,46484062,46593236,46797754,47133521,47351567
ESP,rural,10631094,10496542,10353322,10201721,10089484,10060595,10020407,9972794,9920133,9860687,9797703,9730502,9658018,9580406,9535852,9550559,9567936,9581167,9590975,9598296,9606162,9613419,9619750,9630000,9663982,9722744,9796815,9862593,9925418,9988509,10067486,10120932,10102486,10041047,9968815,9868179,9728205,9590865,9473817,9371187,9281373,9209330,9160400,9086766
ESP,urban,25880544,26368356,26838008,27289444,27669148,27925416,28151118,28357570,28549380,28723937,28887112,29036436,29169746,29286916,29430524,29607126,29793326,29967941,30133075,30291556,30451227,30610090,30767125,30937864,31186430,31708814,32390830,33059302,33727737,34408810,35159317,35833174,36260460,36535850,36773882,36904876,36891840,36890017,36971015,37112875,37311863,37588424,37973121,38264801
EST,national,1450211,1460188,1468333,1477219,1487666,1498414,1508745,1518617,1528781,1540190,1552221,1561900,1568131,1569174,1561314,1533091,1494128,1462514,1436634,1415594,1399535,1386156,1390244,1396985,1388115,1379350,1370720,1362550,1354775,1346810,1340680,1337090,1334515,1331475,1327439,1322696,1317997,1314545,1315407,1315790,1317384,1321977,1326898,1331057
EST,rural,455120,450848,447886,447435,447430,447486,447388,447111,446909,447040,447304,446860,448250,451436,452063,446743,438168,431632,426680,423107,420938,419548,423427,427924,426956,425998,425074,424271,423570,422804,422596,423176,424069,424820,425245,423607,420151,417118,415458,413645,412117,411399,410662,409580
EST,urban,995091,1009340,1020447,1029784,1040236,1050928,1061357,1071506,1081872,1093150,1104917,1115040,1119881,1117738,1109251,1086348,1055960,1030882,1009954,992487,978597,966608,966817,969061,961159,953352,945646,938279,931205,924006,918084,913914,910446,906655,902194,899089,897846,897427,899949,902145,905267,910578,916236,921477
ETH,national,33577240,33993301,34487806,35141703,35984532,36995248,38142680,39374344,40652144,41965696,43329240,44757204,46272308,47887864,49609976,51423591,53295556,55180993,57047906,58883531,60697443,62507724,64343008,66224809,68159422,70142090,72170581,74239508,76346310,78489205,80674343,82916236,85233923,87639962,90139928,92726982,95385793,98094264,100835453,103603461,106399926,109224410,112078727,114963583
ETH,rural,30276597,30587172,30965221,31483452,32166572,32994950,33939356,34951820,35996256,37064522,38169160,39322336,40543796,41843937,43226660,44678873,46169940,47661479,49159892,50636304,52086904,53525989,54979170,56463272,57985265,59538009,61121265,62729415,64359939,66010206,67672866,69226765,70820867,72461597,74153612,75887762,77667882,79458316,81245141,83021597,84790101,86546146,88290017,90022234
ETH,urban,3300643,3406129,3522585,3658251,3817959,4000296,4203323,4422527,4655890,4901174,5160079,5434867,5728512,6043927,6383316,6744718,7125616,7519514,7888014,8247227,8610539,8981735,9363838,9761537,10174157,10604081,11049316,11510093,11986371,12478999,13001477,13689471,14413056,15178365,15986316,16839220,17717911,18635948,19590312,20581864,21609825,22678264,23788710,24941349
FIN,national,4738902,4752528,4764690,4779535,4799964,4826933,4855787,4881803,4902206,4918154,4932123,4946481,4964371,4986431,5013740,5041992,5066447,5088333,5107790,5124573,5139835,5153498,5165474,5176209,5188008,5200598,5213014,5228172,5246096,5266268,5288720,5313399,5338871,5363352,5388272,5413971,5438972,5461512,5479531,5495303,5508214,5515525,5521606,5530719
FIN,rural,1449014,1416158,1383190,1351318,1318646,1285267,1252696,1219718,1185942,1152471,1120036,1088226,1057858,1028850,1010620,1001945,992568,982659,972370,962241,952617,942729,932575,922245,914750,909949,905083,900709,896820,893317,890197,887391,884704,870472,845258,820704,809047,809669,809601,809183,808330,806259,803615,801014
FIN,urban,3289888,3336370,3381500,3428217,3481318,3541666,3603091,3662085,3716264,3765683,3812087,3858255,3906513,3957581,4003120,4040047,4073879,4105674,4135420,4162332,4187218,4210769,4232899,4253964,4273258,4290649,4307931,4327463,4349276,4372951,4398523,4426008,4454167,4492880,4543014,4593267,4629925,4651843,4669930,4686120,4699884,4709266,4717991,4729705
FJI,national,598299,609383,621584,635312,651032,668281,685497,700478,711770,718642,721776,722924,724602,728575,735398,744470,754962,765607,775428,784389,792736,800148,806302,811011,813923,815257,816078,817864,821606,827869,836185,845356,853636,859816,863451,865065,865602,866447,868632,872406,877460,883490,889955,896444
FJI,rural,375020,381053,387750,395361,404167,413866,423493,431691,437575,440707,437923,433140,428638,425408,423729,423187,423285,423281,422639,421358,422275,423094,423188,422472,420798,418292,415506,413193,411863,411749,412599,412990,412665,411241,408559,404885,400722,396694,393264,390533,388346,386545,384906,383257
FJI,urban,223279,228330,233834,239951,246865,254415,262004,268787,274195,277935,283853,289784,295964,303167,311669,321283,331677,342326,352789,363031,370461,377054,383114,388539,393125,396965,400572,404671,409743,416120,423586,432366,440971,448575,454892,460180,464880,469753,475368,481873,489114,496945,505049,513187
FRA,national,54467709,54691866,54917110,55161510,55430280,55718940,56023776,56337676,56654704,56976126,57302640,57627104,57940199,58235716,58559309,58851216,59106758,59327200,59541904,59753095,59964841,60186284,60496708,60912500,61357432,61805266,62244880,62704901,63179356,63621376,64016227,64374979,64707035,65027505,65342789,65659814,65998685,66312067,66548272,66724104,66918020,67101930,67248926,67391582
FRA,rural,14669243,14690235,14711745,14738052,14771060,14807308,14846300,14887231,14928514,14970477,15013292,15055081,15093422,15108674,15091320,15065323,15029666,14984271,14937873,14889276,14841298,14795594,14752727,14697577,14647860,14598404,14545384,14495492,14449119,14393064,14326191,14247470,14159840,14066100,13968981,13868666,13770626,13664265,13539246,13400202,13263152,13122453,12972990,12821248
FRA,urban,39798466,40001631,40205365,40423458,40659216,40911632,41177476,41450444,41726188,42005649,42289352,42572024,42846777,43127042,43467989,43785893,44077092,44342929,44604031,44863819,45123543,45390690,45743981,46214923,46709572,47206862,47699496,48209409,48730237,49228312,49690036,50127509,50547195,50961405,51373808,51791148,52228059,52647802,53009026,53323902,53654868,53979477,54275936,54570334
FRO,national,42133,42539,42941,43339,43725,44101,44483,44895,45328,45812,46340,46833,47159,47276,47123,46746,46277,45848,45625,45624,45789,46094,46428,46738,46999,47235,47439,47600,47731,47793,47825,47822,47814,47803,47815,47843,47901,47965,48055,48173,48326,48497,48677,48865
FRO,rural,28942,29201,29513,29823,30126,30422,30723,31045,31382,31756,32161,32542,32808,32812,32442,31847,31193,30567,30080,29737,29601,29660,29779,29755,29527,29275,29073,28918,28743,28606,28532,28437,28339,28239,28169,28120,28088,28059,28046,28048,28071,28097,28123,28147
FRO,urban,13191,13338,13428,13516,13599,13679,13760,13850,13946,14056,14179,14291,14351,14464,14681,14899,15084,15281,15545,15887,16188,16434,16649,16983,17472,17960,18366,18682,18988,19187,19293,19385,19475,19564,19646,19723,19813,19906,20009,20125,20255,20400,20554,20718
FSM,national,66079,68196,70515,72936,75422,78015,80630,83192,85641,87904,89985,91984,94062,96304,98779,101386,103901,106030,107535,108311,108473,108206,107769,107405,107170,107027,106902,106624,106135,105374,104442,103549,102971,102916,103448,104506,105922,107444,108886,110215,111461,112640,113811,115021
FSM,rural,48838,50323,51951,53648,55498,57458,59438,61382,63247,64976,66575,68114,69715,71440,73341,75344,77282,78935,80578,81804,82560,82979,83253,83421,83239,83128,83031,82815,82435,81850,81134,80446,80003,79968,80374,81176,82243,83378,84435,85388,86262,87067,87848,88643
FSM,urban,17241,17873,18564,19288,19924,20557,21192,21810,22394,22928,23410,23870,24347,24864,25438,26042,26619,27095,26957,26507,25913,25227,24516,23984,23931,23899,23871,23809,23700,23524,23308,23103,22968,22948,23074,23330,23679,24066,24451,24827,25199,25573,25963,26378
GAB,national,676264,692078,708788,726335,744695,763932,784056,805117,827107,850052,873871,898472,923714,949493,975785,1002573,1029769,1057252,1084951,1112944,1141332,1170061,1199058,1228359,1258008,1288310,1319946,1353788,1390550,1430144,1472565,1518538,1568925,1624146,1684629,1749677,1817070,1883801,1947690,2007882,2064812,2119275,2172578,2225728
GAB,rural,354139,346143,337830,329160,320219,318010,315739,313384,310976,308475,305855,301779,297510,292985,288227,283237,278048,275721,273440,270957,268327,265534,262570,259442,256218,252921,249694,246687,244014,241594,239410,237515,236045,234965,234298,233862,233384,232631,231425,229722,227625,225279,222885,220525
GAB,urban,322125,345935,370958,397175,424476,445922,468317,491733,516131,541577,568016,596693,626204,656508,687558,719336,751721,781531,811511,841987,873005,904527,936488,968917,1001790,1035389,1070252,1107101,1146536,1188550,1233155,1281023,1332880,1389181,1450331,1515815,1583686,1651170,1716265,1778160,1837187,1893996,1949693,2005203
GBR,national,56193492,56196504,56246951,56314216,56333828,56313640,56332848,56422072,56550268,56681396,56802048,56928328,57076711,57247586,57424897,57580402,57718614,57865745,58019030,58166950,58316954,58487141,58682466,58892514,59119673,59370479,59647577,59987905,60401206,60846820,61322463,61806995,62276270,62766365,63258810,63700215,64128273,64602298,65116219,65611593,66058859,66460344,66836327,67215293
GBR,rural,12359759,12271069,12192652,12118256,12062199,12085470,12117759,12164599,12220513,12277190,12331725,12387604,12448431,12514322,12569161,12568650,12564188,12560917,12559379,12556499,12554474,12556019,12563329,12572963,12562339,12439896,12323786,12220136,12131582,12048279,11970758,11893520,11813186,11736055,11658599,11569870,11477678,11392615,11313292,11228768,11135542,11033746,10926403,10819646
GBR,urban,43833733,43925435,44054299,44195960,44271632,44228172,44215088,44257472,44329756,44404206,44470324,44540724,44628280,44733264,44855736,45011752,45154426,45304828,45459651,45610451,45762480,45931122,46119137,46319551,46557334,46930583,47323791,47767769,48269624,48798541,49351705,49913475,50463084,51030310,51600211,52130345,52650595,53209683,53802927,54382825,54923317,55426598,55909924,56395647
GEO,national,4372100,4397700,4430200,4467700,4504500,4542800,4582900,4622200,4662900,4704500,4743500,4790700,4803300,4802000,4835900,4873500,4911100,4836076,4657722,4491699,4349913,4243607,4157192,4077131,4014373,3978515,3951736,3927340,3902469,3880347,3860158,3848449,3814419,3786695,3756441,3728874,3717668,3719414,3725276,3727505,3728004,3726549,3720161,3714000
GEO,rural,2130131,2122022,2119585,2122292,2124502,2127121,2130315,2132914,2135888,2139042,2140742,2145850,2148180,2159075,2185875,2214567,2243390,2220726,2149958,2084148,2028799,1989403,1958910,1931011,1910922,1892142,1864034,1837288,1810550,1785270,1761043,1740846,1710767,1683754,1655877,1629406,1610308,1596856,1585179,1571628,1557150,1541599,1523815,1505916
GEO,urban,2241969,2275678,2310615,2345408,2379998,2415679,2452585,2489286,2527012,2565458,2602758,2644850,2655120,2642925,2650025,2658933,2667710,2615350,2507764,2407551,2321114,2254204,2198282,2146120,2103451,2086373,2087702,2090052,2091919,2095077,2099115,2107603,2103652,2102941,2100564,2099468,2107360,2122558,2140097,2155877,2170854,2184950,2196346,2208084
GHA,national,10395453,10590265,10805318,11056112,11348287,11676828,12033559,12405659,12783617,13164839,13552021,13947047,14353409,14773274,15207360,15653345,16106756,16561677,17014058,17462504,17908977,18357159,18812369,19278850,19756929,20246376,20750308,21272328,21814648,22379057,22963946,23563832,24170943,24779614,25387713,25996454,26607641,27224480,27849203,28481947,29121464,29767108,30417858,31072945
GHA,rural,7225671,7337571,7462369,7610696,7786287,7985316,8201833,8409920,8578318,8742638,8904626,9065023,9226515,9389745,9554784,9719945,9882461,10038032,10184615,10321038,10449172,10570419,10688436,10809844,10945141,11079829,11215334,11353041,11494574,11639795,11787623,11934845,12077979,12213128,12339952,12459321,12572643,12681435,12786683,12888366,12986134,13079667,13168803,13252922
GHA,urban,3169782,3252694,3342949,3445416,3562000,3691512,3831726,3995739,4205299,4422201,4647395,4882024,5126894,5383529,5652576,5933400,6224295,6523645,6829443,7141466,7459805,7786740,8123933,8469006,8811788,9166547,9534974,9919287,10320074,10739262,11176323,11628987,12092964,12566486,13047761,13537133,14034998,14543045,15062520,15593581,16135330,16687441,17249055,17820023
GIB,national,30228,30224,30172,30068,29902,29698,29481,29284,29151,29096,29114,29164,29187,29149,29021,28844,28680,28605,28688,28970,29404,29945,30526,31081,31604,32097,32556,32930,33222,33420,33524,33570,33562,33585,33608,33653,33694,33726,33742,33738,33723,33715,33706,33691
GIB,rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GIB,urban,30228,30224,30172,30068,29902,29698,29481,29284,29151,29096,29114,29164,29187,29149,29021,28844,28680,28605,28688,28970,29404,29945,30526,31081,31604,32097,32556,32930,33222,33420,33524,33570,33562,33585,33608,33653,33694,33726,33742,33738,33723,33715,33706,33691
GIN,national,4628881,4702371,4782491,4871446,4969595,5077073,5195443,5326369,5470716,5629420,5801323,5982484,6167480,6352282,6534936,6716032,6897171,7081119,7269631,7463782,7662071,7860772,8054745,8240735,8417082,8586077,8753097,8925729,9109585,9307421,9518159,9738796,9964470,10192168,10420459,10652032,10892821,11150970,11432096,11738434,12067516,12414292,12771246,13132792
GIN,rural,3652789,3672223,3694474,3720957,3751895,3786786,3840887,3923084,4014357,4115219,4224639,4339754,4456559,4571991,4684765,4795180,4904578,5014707,5126907,5241814,5359465,5477150,5590396,5696903,5795666,5888332,5978540,6071549,6171106,6278879,6394109,6514670,6637234,6759650,6881046,7003178,7129896,7266418,7414743,7575985,7748190,7927767,8109741,8290075
GIN,urban,976092,1030148,1088017,1150489,1217700,1290287,1354556,1403285,1456359,1514201,1576684,1642730,1710921,1780291,1850171,1920852,1992593,2066412,2142724,2221968,2302606,2383622,2464349,2543832,2621416,2697745,2774557,2854180,2938479,3028542,3124050,3224126,3327236,3432518,3539413,3648854,3762925,3884552,4017353,4162449,4319326,4486525,4661505,4842717
GMB,national,576755,596540,616770,637252,657581,678111,700198,725688,755791,791141,831011,873440,915631,955595,992671,1027476,1060861,1094219,1128577,1164091,1200522,1238124,1277118,1317708,1360070,1404263,1449925,1496524,1543745,1591444,1639846,1689288,1740277,1793199,1848142,1905020,1963708,2024037,2085860,2149134,2213900,2280092,2347696,2416664
GMB,rural,426949,436834,446634,456183,465199,473911,483081,493417,506236,521765,539376,557648,574778,589487,601459,611143,619691,629482,639203,648888,658426,667881,677371,686948,696696,706583,716915,728987,740689,751941,762840,773508,784221,795069,806086,817158,828292,839409,850447,861416,872299,883080,893744,904267
GMB,urban,149806,159706,170136,181069,192382,204200,217117,232271,249555,269376,291635,315792,340853,366108,391212,416333,441170,464737,489374,515203,542096,570243,599747,630760,663374,697680,733010,767537,803056,839503,877006,915780,956056,998130,1042056,1087862,1135416,1184628,1235413,1287718,1341601,1397012,1453952,1512397
GNB,national,771732,772137,774726,781678,793804,810402,830212,851276,872163,892530,912755,933046,953782,975265,997522,1020353,1043421,1066345,1088850,1110835,1132505,1154372,1177133,1201305,1227105,1254454,1283297,1313492,1344931,1377582,1411545,1446936,1483920,1522603,1562996,1604981,1648259,1692433,1737207,1782434,1828146,1874304,1920917,1967998
GNB,rural,646040,645066,644804,642508,643910,648216,654257,660369,665425,669094,671669,673277,674209,674591,674425,680871,692466,703766,714601,724909,734837,744708,754954,765916,777715,790256,803511,817360,831746,846593,861974,877928,894566,911872,929858,948415,967363,986435,1005443,1024311,1043049,1061606,1079997,1098222
GNB,urban,125692,127071,129922,139170,149894,162186,175955,190907,206738,223436,241086,259769,279573,300674,323097,339482,350955,362579,374249,385926,397668,409664,422179,435389,449390,464198,479786,496132,513185,530989,549571,569008,589354,610731,633138,656566,680896,705998,731764,758123,785097,812698,840920,869776
GNQ,national,242160,239681,241977,249931,264370,284638,308208,331554,352116,369024,382977,394973,406620,419188,432844,447269,462637,479099,496768,515844,536459,558496,581765,606180,631662,658388,686670,716949,749527,784494,821686,860839,901589,943640,986861,1031191,1076412,1122273,1168575,1215181,1262008,1308966,1355982,1402985
GNQ,rural,175338,173321,174758,180270,190439,204774,221444,235311,246692,255103,261125,265501,269365,273541,278111,282826,287797,293060,295607,298225,300991,303732,306299,308594,310576,312254,313760,315221,316750,318261,319636,320706,321344,321404,320848,319669,327832,335750,343374,350726,357830,364639,371173,377403
GNQ,urban,66822,66360,67219,69661,73931,79864,86764,96243,105424,113921,121852,129472,137255,145647,154733,164443,174840,186039,201161,217619,235468,254764,275466,297586,321086,346134,372910,401728,432777,466233,502050,540133,580245,622236,666013,711522,748580,786523,825201,864455,904178,944327,984809,1025582
GRC,national,9308479,9429959,9548258,9642505,9729350,9789513,9846627,9895801,9934300,9967213,10000595,10036983,10089498,10196792,10319927,10399061,10460415,10512922,10562153,10608800,10661259,10720509,10761698,10805808,10862132,10902022,10928070,10955141,10987314,11020362,11048473,11077841,11107017,11121341,11104899,11045011,10965211,10892413,10820883,10775971,10754679,10732882,10721582,10715549
GRC,rural,2986905,2980527,2972373,2956103,2943518,2942728,2940794,2936381,2928830,2919496,2910173,2901692,2897805,2909451,2927247,2937007,2941678,2943828,2944834,2945109,2946985,2950498,2949028,2948257,2942226,2910513,2875284,2840339,2807039,2774156,2740132,2706538,2673237,2636648,2593105,2539911,2483072,2428790,2375617,2329011,2288166,2247680,2209932,2173649
GRC,urban,6321574,6449432,6575885,6686402,6785832,6846785,6905833,6959420,7005470,7047717,7090422,7135291,7191693,7287341,7392680,7462054,7518737,7569094,7617319,7663691,7714274,7770011,7812670,7857551,7919906,7991509,8052786,8114802,8180275,8246206,8308341,8371303,8433780,8484693,8511794,8505100,8482139,8463623,8445266,8446960,8466513,8485202,8511650,8541900
GRD,national,90219,89104,88603,89032,90610,93132,96020,98472,99953,100183,99425,98126,96932,96328,96462,97161,98234,99345,100286,101003,101567,102023,102429,102837,103242,103636,104003,104346,104658,104938,105183,105457,105787,106227,106786,107452,108172,108900,109603,110263,110874,111449,112002,112519
GRD,rural,60716,59904,59505,59730,60729,62372,64259,65850,66792,66895,66339,65424,64579,64128,64144,64375,64849,65342,65717,65941,66060,66107,66118,66126,66159,66417,66659,66885,67091,67277,67440,67622,67840,68129,68494,68910,69343,69764,70149,70489,70778,71024,71238,71408
GRD,urban,29503,29200,29098,29302,29881,30760,31761,32622,33161,33288,33086,32702,32353,32200,32318,32786,33385,34003,34569,35062,35507,35916,36311,36711,37083,37219,37344,37461,37567,37661,37743,37835,37947,38098,38292,38542,38829,39136,39454,39774,40096,40425,40764,41111
GRL,national,49400,49200,49600,50200,51000,51500,52100,52700,53200,53500,54100,54800,55300,55600,55500,55300,55200,55500,55800,55900,56000,56100,56100,56200,56350,56609,56765,56911,56935,56774,56555,56328,56323,56905,56890,56810,56483,56295,56114,56186,56172,56023,56225,56367
GRL,rural,12367,12125,12033,11987,11987,11912,11860,11804,11725,11600,11541,11499,11414,11288,11082,10894,10762,10710,10657,10565,10513,10462,10392,10341,10228,10136,10026,9914,9760,9554,9342,9132,8963,8887,8673,8408,8161,7987,7816,7683,7542,7386,7280,7169
GRL,urban,37033,37075,37567,38213,39013,39588,40240,40896,41475,41900,42559,43301,43886,44312,44418,44406,44438,44790,45143,45335,45487,45638,45708,45859,46122,46473,46739,46997,47175,47220,47213,47196,47360,48018,48217,48402,48322,48308,48298,48503,48630,48637,48945,49198
GTM,national,6412667,6561919,6720582,6890346,7071186,7262658,7462585,7669863,7884034,8104921,8332446,8566331,8805995,9050115,9296814,9544055,9790619,10037522,10286786,10536942,10788362,11046215,11311078,11589761,11871565,12147518,12415334,12682108,12948292,13213330,13477017,13739299,14000190,14259687,14521515,14781942,15043981,15306316,15567419,15827690,16087418,16346950,16604026,16858333
GTM,rural,3991116,4063075,4139744,4222128,4310100,4403350,4500312,4600307,4703063,4808325,4915976,5025695,5137329,5249791,5362123,5473038,5581926,5689267,5796192,5901847,6006636,6113086,6221658,6335891,6450059,6559052,6664800,6770217,6873860,6975317,7074356,7170952,7265539,7357571,7449392,7538790,7625644,7709179,7788224,7863355,7934315,8001178,8063081,8119648
GTM,urban,2421551,2498844,2580838,2668218,2761086,2859308,2962273,3069556,3180971,3296596,3416470,3540636,3668666,3800324,3934691,4071017,4208693,4348255,4490594,4635095,4781726,4933129,5089420,5253870,5421506,5588466,5750534,5911891,6074432,6238013,6402661,6568347,6734651,6902116,7072123,7243152,7418337,7597137,7779195,7964335,8153103,8345772,8540945,8738685
GUM,national,97477,99629,101837,104134,106482,108901,111403,113953,116576,119228,121923,124674,127525,130480,133553,136693,139813,142806,145559,148061,150303,152274,153955,155323,156395,157173,157723,158094,158406,158649,158848,159037,159232,159439,159690,159990,160415,161007,161851,162948,164281,165770,167295,168783
GUM,rural,10739,8931,7396,6505,6931,7385,7868,8384,8931,9511,10126,10779,11475,12009,11938,11865,11785,11687,11565,11420,11253,11066,10860,10672,10583,10477,10355,10222,10089,9952,9814,9676,9541,9408,9281,9156,9041,8937,8847,8771,8709,8653,8601,8544
