country_code,data_level,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46
UGA,national,,,,,,337.02264,334.63885,313.67645,298.69876,292.94769,298.52237,309.98178,317.43298,322.44284,323.35938,328.06033,336.90594,359.90274,387.25558,393.92468,400.88382,418.07327,425.46405,421.54663,430.22739,441.41675,440.53183,443.6492,468.33487,502.92294,512.42664,545.37195,585.78546,595.85822,617.69635,622.05298,609.71729,628.67236,642.77863,624.24878,628.23224,652.64832,658.68805,
UKR,national,,,,,,,,,,,,,,1074.4026,971.63452,879.13416,650.54175,595.83502,590.34381,540.3299,543.84387,557.91785,551.64563,570.54272,625.89624,679.80402,756.62811,850.41058,1023.8468,1189.2725,1399.4944,1578.9989,1338.3395,1436.9585,1666.1558,1806.4657,1928.7277,1784.6147,1439.5393,1484.0868,1629.6428,1790.5502,1997.7582,2039.8376
URY,national,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10434.875,,,,,
USA,national,18684.574,19296.742,19538.605,19291.598,19368.074,19465.137,20379.869,21267.074,22170.842,22873.709,23439.863,24198.199,24669.643,24883.811,24597.832,25151.795,25687.023,26357.01,26813.479,27422.979,28115.055,29265.117,30487.783,31669.041,32133.668,32646.506,33391.281,34330.93,35220.59,35893.281,36417.813,36129.09,35346.203,35722.273,36067.016,36292.953,36578.555,37294.551,38235.063,38899.68,39593.152,40525.313,41224.508,39526.598
UZB,national,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.8131,1133.243,1237.2808,1341.5043,1460.0559,1605.0385,1725.5067,1762.4432,1833.9525,1900.3992,1919.9985
VIR,national,,,,,,,,,,,,,,,,,,,,,,,,,,21920.387,22467.91,23454.121,25287.203,26843.74,25451.17,24342.563,24919.785,25225.383,25019.762,24220.875,23651.971,23602.234,24222,24329.818,23862.061,24255.012,,
VNM,national,,,,,,,,,,,,,,,,,,498.91739,525.92047,564.99768,590.13739,608.7337,617.26526,629.28992,650.65381,693.48346,742.05334,787.41418,836.81396,890.9472,968.89471,1033.2285,1046.2006,1120.5814,1154.629,1198.4178,1247.2919,1309.7533,1417.0702,1504.8737,1599.0846,1698.2083,1805.8806,1799.9993
XKX,national,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1951.9722,2168.9819,2335.4133,2341.2683,2375.4849,2405.9355,2525.2813,2655.4443,2879.6577,3080.3228,3290.4377,3312.4106,3435.3088,3521.2561,3539.6821
ZAF,national,2233.4778,2215.0667,2213.7603,2342.5083,2447.0767,2430.6819,2435.6145,2479.7029,2332.6523,2279.3611,2311.9001,2378.9844,2387.7703,2398.2815,2327.782,2238.0664,2225.0818,2261.1711,2344.7937,2402.9497,2438.1401,2441.1685,2446.8274,2512.4309,2565.7561,2613.9097,2655.2271,2786.7825,2921.3269,3137.8083,3299.4409,3295.1426,3165.4126,3242.4243,3357.5906,3427.2546,3439.9575,3413.8499,3426.9155,3396.4792,3417.689,3432.6038,3423.1428,3196.2114
ZMB,national,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.79999,,,,,
ZWE,national,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.53009,970.10468,977.71222,1188.5345,1153.5315,1104.5092,1293.5586,1140.1412,1139.3844,1048.2955,,
