country_code,data_level,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46
ECU,national,4024.5151,4142.7349,4186.063,4229.8574,4353.6689,4270.1382,4149.5649,4153.1079,4210.5313,4250.2871,4136.9336,4275.8965,4216.7666,4269.7827,4350.3062,4341.2803,4327.8633,4412.9019,4414.9282,4396.2212,4491.2012,4544,4243.8721,4209.3452,4299.2021,4397.4229,4440.73,4725.2324,4892.6914,5023.291,5048.1445,5280.7139,5224.8384,5323.7373,5654.9282,5885.1001,6084.4438,6218.2393,6124.4907,5947.002,5981.1328,5952.2183,5853.813,5317.6772
EGY,national,1248.5438,1325.1886,1352.9479,1486.8118,1575.4613,1649.6215,1727.0049,1811.6199,1856.6238,1884.5898,1919.9082,1967.2914,2020.4432,2039.8521,2051.0161,2082.3904,2110.7581,2157.989,2216.9482,2286.7554,2365.481,2454.0137,2556.2292,2631.1709,2658.2537,2681.8716,2728.8337,2794.4583,2900.6475,3048.6099,3208.6079,3336.0281,3433.1987,3478.9402,3472.3733,3470.3086,3479.1665,3526.3984,3600.9138,3675.7493,3771.9019,3898.0935,3996.7041,4058.2065
ERI,national,,,,,,,,,,,,,,,,511.57413,585.32141,715.99396,741.20721,812.6955,877.47839,888.48029,876.29901,828.40167,869.70551,857.44806,796.19708,772.4624,762.39923,731.3222,722.367,637.60266,650.1897,653.86877,700.99817,706.30951,626.47772,812.84375,639.04797,679.37109,604.88605,675.79474,692.88947,679.03271
ESP,national,14570.538,14642.04,14519.555,14721.567,14597.923,14691.409,14878.801,15081.583,15375.875,15828.737,16663.508,17475.303,18290.143,18962.445,19395.799,19480.387,19179.736,19543.557,19994.027,20440.658,21108.832,21945.145,22837.834,23928.672,24697.758,25016.371,25300.621,25644.383,26135.652,26751.881,27207.873,27014.814,25768.926,25692.369,25392.748,24625.27,24351.463,24762.381,25732.018,26489.658,27213.451,27714.658,28091.012,24935.4
EST,national,,,,8384.7764,8626.667,8876.917,9118.8066,9285.4541,9219.1299,9400.2686,9418.1035,9843.3623,10466.479,9612.6191,8555.6797,7365.0415,6803.6768,6847.5752,7134.6611,7598.6123,8688.8018,9153.3828,9087.6777,9956.1338,10621.307,11412.577,12357.277,13277.205,14625.504,16148.712,17452.078,16600.891,14199.684,14579.974,15686.479,16250.936,16546.727,17089.77,17395.041,17938.729,18954.785,19669.766,20399.57,19735.705
ETH,national,291.31461,283.86029,297.87442,308.01227,300.75867,304.99646,303.83307,274.54681,260.85883,282.34744,292.83282,283.6391,277.22266,262.38791,233.37653,227.72418,237.71432,240.33041,254.05573,265.39703,257.47943,251.4554,257.99011,268.61603,273.92484,265.55923,271.58075,297.54492,322.14883,348.31696,376.58017,402.25778,432.97244,470.95526,503.2352,536.18951,575.63562,617.66895,660.60602,704.18353,742.04199,777.77411,812.86176,848.52167
FIN,national,20756.367,21301.145,22759.953,23911.996,24123.539,24734.348,25353.656,26035.041,26846.795,27497.139,28399.451,29794.359,31197.209,31267.375,29266.592,28143.77,27822.512,28800.719,29900.871,30895.873,32755.203,34451.133,35876.574,37869.16,38769.18,39335.566,40028.203,41505.48,42513.52,44056.309,46194.059,46339.98,42395.043,43546.055,44448.938,43619.703,43027.691,42693.75,42784.699,43861.324,45155.465,45610.578,46116.527,44751.344
FJI,national,3423.3262,3423.6897,3766.8108,3626.3225,3762.7634,3446.4929,3226.8779,3422.9058,3213.1926,3429.105,3188.3645,3213.7258,3444.7874,3624.7107,3494.1216,3662.0869,3688.113,3822.312,3868.2488,4007.6121,3878.1753,3892.2,4202.3926,4106.9663,4174.1182,4300.6411,4339.2778,4559.2813,4570.2856,4619.7339,4534.8828,4532.0132,4425.8481,4523.8662,4626.6831,4683.2261,4901.8975,5171.5278,5390.7144,5498.6621,5759.6587,5938.4277,5869.021,4911.0835
FRA,national,21818.143,22593.205,23299.307,23562.283,23698.699,24166.594,24333.342,24564.049,24822.984,25259.857,25759.369,26829.258,27843.408,28512.109,28651.76,28965.611,28659.072,29225.951,29734.045,30047.609,30641.027,31623.848,32537.994,33583.859,34001.703,34138.633,34176.555,34885.844,35199.734,35811.344,36453.434,36342.703,35117.324,35625.473,36230.969,36168.938,36190.609,36363.992,36638.184,36941.938,37678.926,38276.469,38896.684,35765.383
FRO,national,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52400.297,,,,,
FSM,national,,,,,,,,,,2474.7866,2455.5203,2469.0383,2500.1692,2554.8406,2653.3367,2716.7886,2809.8948,2794.2144,2880.0725,2752.1897,2642.522,2715.6401,2787.5442,2911.9502,2968.9207,2996.6804,3013.0732,2967.2415,3027.6362,3034.8555,3001.1448,2978.05,3032.428,3105.2515,3144.0994,3037.9639,2896.3943,2838.2773,2904.3171,2908.5315,2935.7156,2918.218,2900.7065,2843.0063
GAB,national,12984.866,9636.7588,9454.208,9461.3398,9698.2764,9161.2178,9426.6768,9869.4092,9382.8877,9056.2549,7298.9443,8010.9961,8457.9404,8655.5381,8937.1338,8429.5488,8530.8164,8617.5557,8815.2285,8905.0254,9181.8262,9267.8691,8235.8994,7888.062,7866.6138,7662.4551,7646.8779,7507.1313,7504.2598,7091.7202,7301.229,6845.9448,6634.7188,6863.5386,7086.3877,7181.2139,7304.7798,7350.0513,7384.7007,7313.1401,7145.1177,7019.8276,7116.0811,6818.4971
GBR,national,22687.531,23640.107,24504.381,23977.932,23780.766,24263.861,25279.625,25812.361,26821.967,27602.943,29029.705,30625.723,31333.463,31469.162,31025.922,31066.236,31763.49,32901.246,33645.074,34374.52,35969.215,36995.711,37975.102,39229.27,39888.5,40563.336,41598.211,42336.555,43137.254,43927.887,44576.367,44120.93,41928.609,42487.926,42771.641,43099.598,43621.059,44596.191,45404.566,46081.715,46746.641,47231.336,47750.879,43020.203
GEO,national,3356.7197,3585.1028,3821.0984,3962.4216,4137.0625,4184.29,4326.1064,4522.1021,4704.1475,4281.374,4300.6113,4494.8091,4160.4561,3546.158,2778.3049,1519.0353,1065.7356,969.71289,1033.0232,1191.181,1359.3928,1436.7119,1508.6565,1566.5603,1667.5081,1774.6365,1984.2444,2112.2612,2329.5708,2563.5432,2901.104,2980.3096,2897.1309,3100.7234,3356.9978,3597.2039,3738.7051,3902.5688,4014.186,4128.3857,4327.7275,4539.0874,4773.4233,4458.1021
GHA,national,963.36761,1025.7985,980.09766,962.38361,904.76093,818.4245,757.91907,798.76147,814.61285,832.15021,847.13641,869.47064,887.82312,891.30475,911.59631,919.98077,937.44598,941.78192,954.44141,972.73059,988.28192,1009.4724,1028.3878,1040.6342,1056.0709,1076.9152,1105.4014,1138.6583,1175.8617,1219.5621,1240.162,1319.1736,1348.3414,1419.1204,1579.6996,1686.0696,1767.8021,1777.0967,1774.0748,1793.1809,1896.3667,1970.2609,2053.5867,2018.624
GIN,national,525.1134,548.98218,531.84564,533.6817,526.33142,524.46259,519.17621,513.50458,524.95282,526.03998,527.29712,543.58484,548.38928,555.45825,554.04376,556.73792,569.46155,576.68939,587.61792,597.86761,612.57263,618.84692,626.96631,628.15509,637.49323,657.2218,652.73065,655.08545,661.10248,654.74768,683.90015,696.03131,672.63074,689.25671,711.99084,737.71307,749.87006,759.58789,769.25549,830.24615,890.78864,920.96423,945.76935,984.00836
GMB,national,757.40082,778.53479,742.99768,764.20612,765.18213,736.34271,790.72552,789.92334,752.30017,748.08759,729.67572,725.30981,732.68042,727.02362,721.61475,720.72577,719.07056,698.22522,682.93854,676.82568,688.44476,690.90039,712.67279,728.70959,746.96124,699.94171,724.47028,751.39642,711.28192,686.13,686.1424,707.72852,732.78552,753.17682,671.36963,685.46423,684.08154,654.35095,660.72357,653.73297,665.2132,692.63208,714.08185,692.20752
GNB,national,536.19598,606.25916,616.28241,513.36237,597.3609,609.70203,574.92865,611.77826,622.00635,602.98743,606.72546,620.83344,644.38348,668.63062,687.05127,679.06653,677.99884,684.65295,700.00421,765.74353,799.91229,564.24243,559.0069,577.48566,577.71881,559.55621,550.08942,552.28479,562.38483,561.73505,566.10736,569.95282,574.47083,585.69159,616.68353,590.26605,593.48145,583.5661,603.39935,624.91974,645.35907,637.54669,650.0694,619.28918
GNQ,national,741.86816,697.97906,582.89642,528.49005,528.45123,501.62851,486.45047,456.77106,485.60254,452.55444,455.41364,453.30713,434.91049,414.45221,397.27344,518.04303,556.09265,626.49432,709.86517,1138.7646,2737.2146,3254.2913,3925.9055,4454.0381,6983.439,8003.9619,8745.2695,11558.676,12908.063,13282.942,14619.751,16438.641,15906.497,13841.396,14098.646,14614.177,13421.565,12926.533,11283.398,9894.0059,8986.9512,8124.1831,7373.5952,6777.8359
GRC,national,14237.181,15072.229,15374.045,15326.862,14954.042,14693.804,14451.003,14668.299,14978.137,15005.957,14618.034,15189.566,15684.706,15519.666,15809.858,15799.376,15455.4,15685.771,15940.481,16324.622,16972.723,17536.336,18005.977,18635.387,19304.705,19988.598,21096.438,22109.359,22176.697,23359.957,24063.32,23919.088,22830.264,21551.684,19393.008,18116.385,17789.102,17993.182,18076.607,18063.516,18296.947,18639.998,18996.188,17292.627
GRD,national,3269.1118,3486.8213,3702.9763,3665.426,3656.8467,3704.5537,3723.6548,3760.5027,3926.3186,4199.1265,4616.0645,4815.9341,5058.9429,5294.9326,5360.8389,5276.9712,5117.0942,5145.5601,5205.8237,5398.2754,5637.5454,6271.9956,6678.085,6976.7168,6808.7007,7015.9629,7652.8511,7578.3096,8558.8291,8194.9512,8676.5078,8735.9639,8132.7808,8057.6865,8076.8232,7934.0415,8066.5527,8601.0811,9096.5391,9380.2324,9742.6035,10109.052,10133.132,8703.9326
GRL,national,22714.662,24179.23,25150.016,27005.354,26758.584,25327.635,25901.5,24280.283,24931.523,26551.268,27705.092,28883.848,30528.834,26805.578,26823.406,25544.326,24303.924,25604.623,26416.545,26772.643,27117.402,29169.076,29570.992,31614.652,31930.629,31475.854,32779.914,34953.984,36681.844,38829.578,39896.918,42527.711,42899.789,43198.078,42994.922,43655.746,43338.43,45545.191,44536.402,46561.832,46597.992,47584.344,48209.348,
GTM,national,3100.4126,3181.2876,3252.5906,3291.7371,3228.3018,3032.2336,2875.0959,2811.2913,2718.2571,2647.9578,2666.9336,2695.0918,2725.1067,2733.8667,2758.6787,2817.2312,2854.1331,2896.2234,2965.8918,2981.1208,3038.7136,3115.9775,3160.0796,3195.3943,3192.3086,3239.5671,3250.8411,3282.321,3320.1641,3427.6782,3573.5996,3620.8306,3570.3027,3606.4307,3688.8662,3731.6758,3802.1538,3903.0596,3994.637,4034.1584,4091.2681,4160.0713,4254.0352,4126.2056
GUM,national,,,,,,,,,,,,,,,,,,,,,,,,,,30543.824,30704.953,32622.133,33743.742,32461.449,32653.309,33278.074,33383.125,34094.348,34067.195,34728.895,35222.387,35722.113,35829.25,35652.805,35678.285,35103.16,35666.316,31162.676
GUY,national,3363.7227,3269.926,3184.5562,3223.5938,3265.207,2836.2815,2651.4226,2530.2249,2607.01,2603.7817,2651.4656,2576.699,2466.6387,2398.293,2539.5774,2721.5374,2922.3794,3151.856,3299.9951,3564.854,3799.2983,3756.3032,3888.6572,3850.8179,3946.5894,3993.5242,3966.3962,4025.1907,3944.4448,4145.7847,4443.0728,4512.3853,4681.6484,4847.4316,5088.6069,5338.7129,5505.3901,5568.2183,5576.8257,5759.6919,5945.0688,6178.8896,6478.2876,9250.3018
HKG,national,10427.109,11085.806,11709.184,12553.069,13397.254,13579.969,14174.629,15435.905,15386.589,16876.193,18945.662,20386.176,20635.494,21357.209,22388.566,23585.619,24621.588,25526.381,25619.947,25551.291,26631.682,24856.666,25237.541,26933.121,26885.316,27209.947,28096.963,30304.145,32401.207,34457.832,36371.457,36923.855,35938.367,38089.777,39656.078,39887.578,40959.727,41796.59,42431.887,43084.766,44384.77,45284.859,44189.691,41644.316
HND,national,1713.3568,1760.3066,1802.474,1758.2555,1684.272,1599.6801,1565.843,1615.4177,1655.9655,1693.1816,1753.1302,1732.3281,1728.6974,1726.5374,1622.3159,1672.9185,1732.1329,1687.4569,1741.6663,1724.1746,1752.4766,1764.4089,1703.042,1777.9203,1778.3507,1797.8901,1832.8091,1899.8148,1967.2173,2048.2676,2126.4917,2168.5874,2071.7708,2106.0027,2144.6997,2191.8889,2212.6602,2240.3347,2286.2031,2334.7524,2406.7471,2457.9668,2482.1201,2223.446
HRV,national,8735.5303,9356.2227,9870.4092,10010.771,10003.012,9961.3965,9762.4932,9947.9951,9921.8984,10168.059,10129.971,10020.645,9845.7227,9132.6328,7262.2275,6582.0781,6193.8618,6704.1338,7263.5708,7803.9219,8322.9639,8511.7822,8473.7109,8805.5,9428.4111,9962.0449,10509.55,10942.572,11399.775,11959.923,12550.234,12789.636,11870.794,11748.945,11779.53,11546.702,11536.86,11543.876,11933.377,12441.503,13021.672,13519.559,14068.045,12986.236
HTI,national,1872.3704,1954.337,2056.5244,2106.3152,1996.2695,1901.2886,1871.068,1834.9934,1799.9707,1750.958,1704.665,1660.183,1594.8104,1582.6711,1553.0947,1442.0139,1316.2416,1200.5483,1277.2908,1301.6013,1311.3346,1318.1414,1324.4535,1309.2938,1287.3262,1286.9877,1294.605,1270.5004,1284.3488,1295.4952,1328.3439,1352.9989,1370.9806,1308.2401,1339.2742,1338.8475,1367.9912,1374.9537,1388.4348,1397.2905,1410.9742,1404.7203,1358.3394,1294.452
HUN,national,7240.1768,7389.9482,7387.7236,7452.9707,7669.4766,7895.3008,7969.7158,8205.6104,8216.999,8373.8926,8755.125,8787.1162,8888.083,8615.6357,7592.2847,7362.5244,7328.4604,7554.7754,7677.9878,7697.5259,7955.48,8284.999,8563.6563,8970.5117,9357.417,9829.0273,10259.842,10796.762,11282.93,11746.631,11797.429,11937.049,11167.029,11313.522,11556.673,11470.403,11709.802,12237.312,12720.712,13037.965,13630.688,14379.444,15041.099,14369.262
IDN,national,915.01019,953.70038,999.47125,1072.613,1130.8707,1129.8511,1150.8436,1204.3367,1208.1168,1253.3274,1289.5728,1338.5985,1412.3157,1487.8455,1563.295,1636.9548,1714.8776,1815.0182,1934.1234,2054.3857,2119.9182,1815.6981,1804.7052,1867.5488,1909.2919,1968.3011,2034.7615,2108.6418,2199.094,2289.4221,2402.6675,2513.6716,2595.2988,2720.1917,2849.355,2980.6101,3104.3479,3217.3174,3331.6951,3456.9282,3589.7156,3732.8672,3877.3831,3756.9072
IDN,rural,915.01019,953.70038,999.47125,1072.613,1130.8707,1129.8511,1150.8436,1204.3367,1208.1168,1253.3274,1289.5728,1338.5985,1412.3157,1487.8455,1563.295,1636.9548,1714.8776,1815.0182,1934.1234,2054.3857,2119.9182,1815.6981,1804.7052,1867.5488,1909.2919,1968.3011,2034.7615,2108.6418,2199.094,2289.4221,2402.6675,2513.6716,2595.2988,2720.1917,2849.355,2980.6101,3104.3479,3217.3174,3331.6951,3456.9282,3589.7156,3732.8672,3877.3831,3756.9072
IDN,urban,915.01019,953.70038,999.47125,1072.613,1130.8707,1129.8511,1150.8436,1204.3367,1208.1168,1253.3274,1289.5728,1338.5985,1412.3157,1487.8455,1563.295,1636.9548,1714.8776,1815.0182,1934.1234,2054.3857,2119.9182,1815.6981,1804.7052,1867.5488,1909.2919,1968.3011,2034.7615,2108.6418,2199.094,2289.4221,2402.6675,2513.6716,2595.2988,2720.1917,2849.355,2980.6101,3104.3479,3217.3174,3331.6951,3456.9282,3589.7156,3732.8672,3877.3831,3756.9072
IMN,national,,,,,,,,18510.082,18453.156,21667.59,23354.822,25559.646,26782.496,27495.391,27686.186,27776.875,28431.645,29473.598,30540.234,32552.916,34889.563,39026.289,43753.973,45506.469,47491.629,50042.633,52668.59,54963.488,57642.34,61324.68,65025.641,67306.109,68015.883,69933.086,71304.016,76833.195,80538.461,85194.625,85126.969,90975.305,94883.289,96449.336,96105.305,
IND,national,383.93781,398.08624,379.07547,383.64642,398.02365,404.77863,420.57355,430.14539,441.10025,452.47928,461.09885,488.40604,510.772,528.41858,528.82452,540.92822,556.47131,579.51398,610.26697,644.01648,662.95667,687.65649,730.67804,753.91632,774.87189,792.69513,833.13733,884.53986,939.58301,999.36273,1060.6525,1088.8059,1145.1432,1223.8992,1280.7074,1333.2123,1398.5405,1481.5233,1580.0594,1690.8899,1792.3777,1890.7592,1958.4271,1851.9526
IND,rural,383.93781,398.08624,379.07547,383.64642,398.02365,404.77863,420.57355,430.14539,441.10025,452.47928,461.09885,488.40604,510.772,528.41858,528.82452,540.92822,556.47131,579.51398,610.26697,644.01648,662.95667,687.65649,730.67804,753.91632,774.87189,792.69513,833.13733,884.53986,939.58301,999.36273,1060.6525,1088.8059,1145.1432,1223.8992,1280.7074,1333.2123,1398.5405,1481.5233,1580.0594,1690.8899,1792.3777,1890.7592,1958.4271,1851.9526
IND,urban,383.93781,398.08624,379.07547,383.64642,398.02365,404.77863,420.57355,430.14539,441.10025,452.47928,461.09885,488.40604,510.772,528.41858,528.82452,540.92822,556.47131,579.51398,610.26697,644.01648,662.95667,687.65649,730.67804,753.91632,774.87189,792.69513,833.13733,884.53986,939.58301,999.36273,1060.6525,1088.8059,1145.1432,1223.8992,1280.7074,1333.2123,1398.5405,1481.5233,1580.0594,1690.8899,1792.3777,1890.7592,1958.4271,1851.9526
IRL,national,15094.657,15951.535,16224.133,16532.371,16883.236,17106.268,16943.928,17572.494,18085.74,18000.092,18837.5,19905.281,21146.184,22917.178,23225.482,23838.775,24358.602,25659.297,27987.561,29814.299,32768.051,35267.816,38541.945,41606.32,43121.273,44900.746,45504.75,47712.293,49361.922,50441.977,51604.52,48294.539,45368.156,45913.547,46202.23,45982.777,46320.836,49990.324,61987.551,62543.469,67397.117,72578.438,75112.805,78558.297
IRN,national,7800.3223,6673.1475,5716.0088,4233.7095,3602.3933,4129.7451,4440.8335,4047.3291,3866.4998,3438.6138,3239.5977,2995.3528,2993.5608,3262.3047,3589.1165,3688.1001,3679.2979,3592.0693,3592.7952,3705.0571,3710.3892,3727.7092,3724.1765,3851.2808,3875.9409,4052.2808,4338.9941,4513.1919,4614.0786,4772.0283,5072.4897,5112.7471,5098.9897,5280.4575,5392.2085,5048.5215,4891.6455,5000.6152,4933.3115,5358.1001,5585.9668,5293.7549,4877.1987,4861.8726
IRQ,national,1806.9722,2049.6262,2402.9243,2911.1777,2809.5522,2827.8357,2394.5674,2300.8062,2279.425,2332.2944,2494.8584,2441.0422,2311.6738,3559.3958,1246.0602,1606.0967,2031.6033,2046.822,2026.9366,2181.7026,2564.0566,3352.3079,3822.8337,4337.417,4284.2598,3818.8455,2351.7126,3515.3467,3493.3447,3619.886,3626.9458,3859.7581,3909.2915,4052.0625,4218.3823,4630.7363,4793.5396,4627.835,4688.3179,5183.4092,4961.4043,4975.3809,5154.2769,4247.8145
ISL,national,26509.613,27885.42,28952.475,30292.467,31256.801,31537.602,30419.609,31293.205,32029.438,33813.387,36409.352,35876.488,35346.98,35497.398,35129.891,33440.051,33535.934,34395.105,34188.383,35557.309,37302.672,39622.605,40725.887,42174.664,43288.078,43143.461,43763.777,46766.016,48850.766,50731.691,53646.367,53821.473,49527.398,48193.703,48933.547,49191.574,50946.816,51233.242,52951.68,55513.641,56501.457,57699.457,57818.859,53193.555
ISR,national,16148.719,16578.092,17217.014,17984.338,18699.809,18631.744,18716.012,18885.926,19382.129,19763.105,20902.568,21292.699,21229.258,21947.604,21620.701,22366.566,22612.293,23589.273,25179.971,26008.279,26362.154,26847.732,27107.221,28747.93,28106.945,27492.563,27310.967,28151.271,28809.643,29939.938,31207.602,31718.488,31323.313,32504.713,33678.133,33995.426,34960.941,35710.887,35808.438,36680.32,37550.727,38301.453,38995.23,37481.133
ITA,national,19420.1,19978.027,21107.43,21786.49,21944.059,22018.498,22267.855,22981.047,23617.25,24291.373,25064.186,26102.855,26967.086,27479.578,27883.027,28096.557,27839.924,28432.973,29253.322,29615.574,30141.65,30678.572,31172.078,32337.896,32950.418,32984.934,32884.164,33137.148,33244.398,33738.129,34067.387,33516.879,31602.559,32045.283,32216.498,31172.02,30245.461,29967.865,30230.227,30673.309,31231.664,31580.777,32078.092,29296.627
JAM,national,4265.7681,4212.7041,4115.5146,3826.4258,3866.4941,3880.8909,3889.3933,3771.9036,3615.1914,3647.8655,3905.6904,4037.0952,4301.3975,4451.6353,4629.8457,4678.728,5070.8345,5090.8677,5159.7817,5103.7046,4996.1299,4832.8086,4839.2881,4841.3159,4869.7256,4933.5342,5083.0884,5120.9297,5138.4473,5259.748,5308.4404,5239.5327,4986.8164,4888.5791,4945.9487,4887.5869,4884.3921,4889.9863,4907.9272,4949.3696,4973.7241,5043.541,5065.375,4539.002
JOR,national,2847.3301,3179.8406,3732.6272,4019.4324,4543.9209,4676.019,4387.5693,4390.0977,4101.0049,4161.3901,4099.666,4000.2639,3421.0725,3252.2834,3133.585,3387.6082,3350.9917,3351.0535,3420.4253,3385.5652,3414.1223,3449.0696,3503.7686,3587.8267,3708.2527,3848.8235,3923.0339,4147.5376,4341.1885,4515.5913,4678.835,4786.7485,4781.605,4644.1694,4521.4082,4386.7451,4274.5479,4221.0894,4164.1089,4119.252,4105.7212,4109.7524,4133.5498,4028.9629
JPN,national,17380.449,18130.986,18964.063,19345.318,20013.307,20533.314,21109.367,21917.154,22920.246,23556.953,24552.715,26109.75,27268.943,28508.391,29367.078,29506.402,29258.582,29466.756,30171.164,31046.17,31276.193,30795.09,30636.266,31430.631,31476.053,31416.125,31830.217,32515.115,33098.547,33531.52,33990.035,33557.645,31651.084,32942.203,33011.133,33518.445,34239.887,34386.906,34960.641,35264.813,35914.641,36188.621,36362.355,34813.215
KAZ,national,,,,5836.4761,5691.7778,5553.4565,5756.0337,5666.7622,5662.8384,5678.0439,5586.3203,6011.585,5961.063,5831.0806,5156.9463,4887.376,4453.5649,3949.0466,3700.7544,3776.084,3901.3391,3893.9387,4037.4539,4446.4526,5055.314,5550.5059,6046.3281,6580.8853,7155.3438,7837.6289,8438.1045,8554.8232,8487.5449,8979.332,9506.7344,9823.6943,10264.298,10539.045,10510.771,10476.348,10758.521,11053.362,11402.76,10974.964
KEN,national,1148.645,1182.2928,1224.6169,1244.3079,1242.3275,1213.2317,1182.7388,1158.5776,1163.9824,1202.4313,1228.5713,1259.3385,1273.4875,1282.7183,1258.8705,1209.1433,1175.8021,1170.2971,1185.8785,1199.5812,1171.4252,1176.5758,1170.8673,1145.9846,1157.2955,1132.4865,1134.5349,1160.4386,1195.7738,1238.537,1287.2498,1255.0251,1261.3485,1326.3859,1357.2537,1381.9688,1397.3787,1430.4452,1464.554,1489.7588,1510.5814,1559.2437,1600.1284,1559.5515
KGZ,national,,,,1105.0664,1093.9175,1082.0127,1132.2773,1124.7188,1061.2266,1022.8668,1036.7102,1153.0253,1160.6763,1203.4821,1089.9084,928.31561,784.57837,627.21674,587.30524,619.67291,671.25311,675.06042,689.41748,718.33734,749.4198,742.44366,786.35181,831.48431,820.716,837.13379,900.02551,966.41534,982.3772,966.15076,1011.3156,993.73743,1080.5482,1101.7053,1121.0829,1146.1033,1177.4387,1197.6107,1226.8245,1098.0853
KHM,national,393.65341,444.62515,456.33487,454.61285,448.06918,467.7002,486.298,508.33984,530.38165,543.46899,513.1615,546.64142,548.22357,536.79535,558.05389,576.73883,579.19641,364.8811,388.28802,398.95331,403.34479,411.23895,452.33823,486.54132,515.57544,539.39392,575.32922,624.60394,696.33942,759.64758,824.84937,867.12146,854.95575,892.10046,940.11182,992.5498,1048.1324,1104.75,1162.905,1224.2205,1289.9858,1365.8291,1441.1792,1376.412
KIR,national,2754.3423,2742.2666,2389.0789,1966.8762,1876.3818,1978.8026,1935.9772,1997.0148,1822.624,1765.7551,1562.392,1660.2278,1564.5201,1517.8167,1491.082,1482.5349,1476.7809,1483.491,1463.4861,1465.8828,1466.4508,1536.3629,1487.0006,1553.0583,1504.5682,1535.3688,1539.1654,1486.3475,1529.1759,1495.6636,1491.4769,1427.3252,1407.8778,1367.7401,1365.5989,1408.1342,1446.7009,1416.9069,1542.6165,1598.7822,1590.0601,1626.0413,1664.5115,1606.98
KNA,national,4635.7139,4843.5288,5241.6289,5717.0532,5837.6509,5901.2178,6007.2358,6583.0654,7201.2134,8059.0703,8678.6094,9574.4258,10168.908,10689.771,10459.007,10822.417,11432.124,11900.249,12404.054,13006.701,13769.457,13585.777,13895.6,15131.201,15740.791,15756.135,14944.155,15348.799,16652.502,17002.467,16948.467,17833.293,16963.189,16718.102,16875.379,16354.184,17081.568,17994.928,18028.973,20275.639,20298.105,20686.344,21516.799,18294.418
KOR,national,3580.8191,3913.1238,4188.4224,4055.7908,4282.3433,4568.2593,5103.5229,5572.8325,5950.8003,6559.2905,7321.3926,8119.168,8607.8662,9365.3945,10272.621,10796.604,11422.515,12356.278,13408.682,14329.539,15071.757,14195.813,15711.564,16992.479,17680.846,18936.951,19431.971,20361.068,21193.357,22192.186,23360.906,23882.73,23948.473,25451.004,26186.898,26675.439,27394.65,28094.918,28732.23,29461.783,30307.395,31040.656,31674.311,31361.084
KWT,national,50017.313,50390.035,53851.566,40433.594,31363.613,27150.525,27317.725,28138.17,25355.418,25997.885,26635.002,22760.375,27289.889,19848.506,18338.469,32107.914,41628.98,36567.762,34712.313,34472.629,33602.648,32534.014,29978.826,29951.566,29185.613,29590.973,34322.246,37168.555,39849.598,40976.676,41170.672,39777.285,34800.309,32035.379,33166.918,33455.238,32136.133,30857.16,29869.553,29801.238,27702.188,27496.846,27156.475,24429.221
LAO,national,459.77588,458.84985,447.27444,488.01993,552.26807,565.28894,567.62152,588.19934,600.99896,612.69568,586.7442,558.46417,619.52808,642.49463,651.62097,669.33893,690.56177,728.62726,762.05554,797.62,835.70306,852.93555,899.39117,935.75134,973.85974,1015.7901,1061.3064,1111.7245,1172.2174,1252.6938,1325.4417,1405.1235,1485.4766,1586.2029,1687.1473,1795.1376,1910.531,2025.4722,2140.0444,2255.3118,2373.5974,2483.1616,2579.2537,2554.4255
LBN,national,4608.8145,4401.1724,4732.9819,4808.1089,4824.5303,3035.7773,3702.5725,5317.0352,6574.3394,6108.5854,7111.5615,5073.6621,2875.1177,3538.5681,5073.5073,5610.9297,5889.5127,6072.7319,6235.3047,6780.8828,6762.958,6944.2651,6807.7788,6728.5503,6727.4121,6639.6025,6531.8633,6692.1377,6682.6514,6699.2314,7311.3174,7978.7446,8706.915,9135.501,8773.7383,8451.4131,8216.5,7950.1719,7663.9204,7574.6035,7516.1943,7345.1343,6823.104,5382.3369
LBR,national,3464.135,3563.1331,3629.3979,3303.6621,3083.3115,3044.1914,2851.7839,2748.7939,2609.8772,2498.1052,2462.1785,2451.0012,2438.2273,1349.2482,1252.1697,730.60645,447.35403,333.81647,301.44928,312.23193,560.28564,616.88306,677.35553,775.96381,770.10626,780.38147,535.86395,539.62622,553.56757,578.13733,608.99042,626.11053,633.61066,648.55267,679.71466,713.06732,754.4585,740.37598,721.58105,692.6189,692.20306,683.25128,650.41339,616.00269
LBY,national,17142.244,17237.02,17939.926,17258.738,13192.469,12789.427,11695.421,10279.634,10399.513,8873.8145,7258.6509,6921.4233,7097.1294,7813.1284,8829.0313,8396.9717,7903.7622,7900.749,6775.5894,6824.6641,6672.9365,6528.3354,6455.4478,6590.5601,6372.8516,6211.4985,6908.2681,7103.2305,7825.2207,8208.957,8601.958,8709.0283,8534.2236,8870.6611,3337.3159,7401.4814,6359.873,4801.8306,4337.9189,4168.6919,5209.8657,5910.3887,5971.8496,4046.635
